Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW38,GW39,GW40,GW41,GW42,GW43,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
474,Chris,Basham,£3.90,0,DEF,Sheffield Utd,0.3,0,0,0,0,8,1,0,35,6,316,1,0,0,0,0,0,-£0.10,£0.00,119599,152,98519,6,69.2,27.4,14,11.1,37,TOT (H),,,,,,3,39,-1,0,2,49,0,0.05,2.03
476,Jayden,Bogle,£4.50,2,DEF,Sheffield Utd,0.1,3,3,3,2,62,1.9,0,351,76,2697,9,0,0,0,0,100,£0.00,£0.00,38960,433,44320,111,509.4,182.2,339,103.1,37,TOT (H),,,,,,3,45,0,0,2,49,0.6666666667,0.12,1.82
477,Rhian,Brewster,£4.90,0.2,FWD,Sheffield Utd,0,0,0,0,1,10,0.8,0,13,7,310,0,1,0,0,0,100,-£0.10,£0.00,9733,25,4487,31,21,27.5,84,13.3,37,TOT (H),,,,,,3,49,-1,0,4,49,0.06666666667,0.1,1.95
478,Ismaila,Coulibaly,£4.40,0,MID,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,6889,9,4541,0,0,0,0,0,37,TOT (H),,,,,,3,44,-1,0,3,49,0,0,0
479,Adam,A.Davies,£4.00,0,GK,Sheffield Utd,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,£0.00,£0.00,17542,82,11257,71,0,0,0,0,37,TOT (H),,,,,,3,40,0,0,1,49,0,0,0
480,John,Egan,£4.20,0,DEF,Sheffield Utd,0.1,0,0,0,0,1,0.2,0,54,17,482,2,0,0,0,0,25,-£0.30,£0.00,15771,10,4743,6,91.2,1.4,38,13.1,37,TOT (H),,,,,,3,42,-3,0,2,49,0,0.03,2.77
481,John,Fleck,£4.90,0,MID,Sheffield Utd,0,0,0,0,0,3,0.8,0,13,5,89,1,0,0,0,0,0,-£0.10,£0.00,1428,2,683,0,5.4,26,2,3.3,37,TOT (H),,,,,,3,49,-1,0,3,49,0,0.35,3.19
482,Wes,Foderingham,£4.40,1.8,GK,Sheffield Utd,0.3,0,0,1,4,67,2.3,7,509,76,2558,2,0,127,0,0,,-£0.10,£0.00,69259,354,61756,115,915.6,0,0,91.7,37,TOT (H),,,,,,3,44,-1,0,1,49,0.6,0,2.07
483,Daniel,Jebbison,£4.80,0,FWD,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-£0.20,£0.00,3609,27,2599,13,0,0,0,0,37,TOT (H),,,,,,3,48,-2,0,4,49,0,0,0
484,Max,Lowe,£4.30,0.2,DEF,Sheffield Utd,0,0,1,0,1,12,1.3,0,41,9,430,1,0,0,0,0,100,-£0.20,£0.00,7935,5,2070,8,95.8,30.6,18,14.4,37,TOT (H),,,,,,3,43,-2,0,2,49,0.06666666667,0.13,1.83
485,Oliver,McBurnie,£5.40,0.4,FWD,Sheffield Utd,0.1,6,3,1,0,66,3.1,9,225,43,1279,3,2,0,0,0,0,-£0.10,£0.00,60223,371,63263,72,377.4,195.9,501,107.5,37,TOT (H),,,,,,3,54,-1,0,4,49,0.1333333333,0.63,1.95
486,Iliman,Ndiaye,£5.50,0,FWD,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2178,1,0,0,0,0,0,0,37,TOT (H),,,,,,3,55,0,0,4,49,0,0,0
487,Rhys,Norrington-Davies,£3.90,0,DEF,Sheffield Utd,0.1,0,0,0,0,2,0.4,0,12,6,109,1,0,0,0,0,0,-£0.10,£0.00,26590,105,30336,22,8.2,11.7,2,2,37,TOT (H),,,,,,3,39,-1,0,2,49,0,0,2.13
488,Oliver,Norwood,£4.80,0.4,MID,Sheffield Utd,0,1,0,0,0,42,1.6,3,232,47,1429,8,0,0,0,0,100,-£0.20,£0.00,11733,16,10407,2,311.2,275.3,82,66.8,37,TOT (H),,,,,,3,48,-2,0,3,49,0.1333333333,0.15,2.27
489,Ben,Osborn,£4.80,1.6,MID,Sheffield Utd,0,0,2,0,0,37,1.6,0,178,40,1355,3,0,0,0,0,75,-£0.20,£0.00,3370,14,1432,5,190.2,201.9,26,41.6,37,TOT (H),,,,,,3,48,-2,0,3,49,0.5333333333,0.07,1.89
490,William,Osula,£4.20,0.4,FWD,Sheffield Utd,0.8,0,1,0,0,25,1.2,0,27,23,778,4,0,0,0,0,100,-£0.30,£0.00,381058,730,303176,543,27,24.9,200,24.4,37,TOT (H),,,,,,3,42,-3,0,4,49,0.1333333333,0.21,2.34
576,Jack,Robinson,£4.30,0.6,DEF,Sheffield Utd,0.1,1,1,1,1,33,1,1,370,80,2793,9,0,0,0,0,100,-£0.20,£0.00,21401,124,18098,37,586.4,161.8,190,94,37,TOT (H),,,,,,3,43,-2,0,2,49,0.2,0.07,1.91
587,Anis,Slimane,£4.70,0.4,MID,Sheffield Utd,0,0,0,1,1,14,0.9,0,23,14,409,2,0,0,0,0,100,-£0.30,£0.00,5845,9,1194,5,41.6,46.7,72,16.1,37,TOT (H),,,,,,3,47,-3,0,3,49,0.1333333333,0.24,2.09
592,Yasser,Larouci,£4.30,0.2,DEF,Sheffield Utd,0,0,0,0,1,10,0.9,0,63,11,527,1,0,0,0,0,100,-£0.20,£0.00,5240,22,2027,9,80.8,27.8,39,14.8,37,TOT (H),,,,,,3,43,-2,0,2,49,0.06666666667,0.05,2.31
593,Bénie,T.Bénie,£5.10,0,FWD,Sheffield Utd,0,0,0,0,0,11,1.4,0,14,13,383,0,0,0,0,0,0,-£0.40,£0.00,13474,0,7991,0,25.8,56.7,31,11.2,37,TOT (H),,,,,,3,51,-4,0,4,49,0,0.17,2.74
638,Vini,Vini Souza,£5.00,1.4,MID,Sheffield Utd,0,1,1,1,2,72,2.1,4,354,77,2579,2,0,0,0,0,100,£0.00,£0.00,6953,30,7196,9,550.2,100.2,152,80.1,37,TOT (H),,,,,,3,50,0,0,3,49,0.4666666667,0.04,1.99
653,Femi,Seriki,£3.90,0,DEF,Sheffield Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,6919,26,6547,0,0,0,0,0,37,TOT (H),,,,,,3,39,-1,0,2,49,0,0,0
654,Louie,Marsh,£4.50,0,FWD,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,4926,1,3568,0,0,0,0,0,37,TOT (H),,,,,,3,45,0,0,4,49,0,0,0
655,Andre,Brooks,£4.40,1.4,MID,Sheffield Utd,0,0,0,1,1,25,1.3,0,82,28,904,1,0,0,0,0,,-£0.10,£0.00,6724,21,7026,20,87.8,51.1,76,21.6,37,TOT (H),,,,,,3,44,-1,0,3,49,0.4666666667,0.07,1.73
656,Antwoine,Hackford,£4.40,0,FWD,Sheffield Utd,0.1,0,0,0,0,2,1,0,5,1,11,0,0,0,0,0,0,-£0.10,£0.00,12952,13,12007,0,0,0.3,0,0,37,TOT (H),,,,,,3,44,-1,0,4,49,0,0,0.98
663,Gustavo,Hamer,£4.90,3.8,MID,Sheffield Utd,0.2,4,7,2,2,106,3,5,452,80,2818,9,0,0,0,0,100,-£0.10,£0.00,75505,569,86879,74,565,904.1,283,175.1,37,TOT (H),,,,,,3,49,-1,0,3,49,1.266666667,0.23,1.88
666,Tom,T.Davies,£5.00,0,MID,Sheffield Utd,0,0,0,0,0,7,0.8,0,11,11,214,2,0,0,0,0,25,£0.00,£0.00,1095,13,1000,12,26.4,18.1,48,9.4,37,TOT (H),,,,,,3,50,0,0,3,49,0,0.17,3.12
693,Luke,Thomas,£4.00,0,DEF,Sheffield Utd,0,0,0,0,0,7,0.6,0,80,29,916,3,0,0,0,0,0,£0.00,£0.00,10108,13,10836,0,127.8,53.9,64,24.7,37,TOT (H),,,,,,3,40,0,0,2,49,0,0.07,2.13
730,Ryan,Oné,£4.40,0,MID,Sheffield Utd,0,0,0,0,0,1,1,0,3,2,7,0,0,0,0,0,,-£0.10,£0.00,672,7,824,12,0,0.3,0,0,37,TOT (H),,,,,,3,44,-1,0,3,49,0,0,16.46
731,Jili,Buyabu,£4.00,0,DEF,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1572,2,1484,0,0,0,0,0,37,TOT (H),,,,,,3,40,0,0,2,49,0,0,0
759,Sydie,Peck,£4.40,0,MID,Sheffield Utd,0,0,0,0,0,1,1,0,3,0,9,0,0,0,0,0,,-£0.10,£0.00,518,6,643,10,0,0.1,0,0,37,TOT (H),,,,,,3,44,-1,0,3,49,0,0,1.2
775,Ben,Brereton Díaz,£5.00,4.2,MID,Sheffield Utd,0.2,6,1,0,2,60,4.6,5,174,34,1036,3,0,0,0,0,100,£0.00,£0.00,52551,874,72458,195,312.2,123.1,412,84.8,37,TOT (H),,,,,,3,50,0,0,3,49,1.4,0.54,1.87
790,Ivo,Grbić,£4.50,0.2,GK,Sheffield Utd,0,0,0,0,0,15,1.7,0,149,25,771,1,0,37,0,0,100,£0.00,£0.00,6054,154,9164,32,257.6,0,0,25.6,37,TOT (H),,,,,,3,45,0,0,1,49,0.06666666667,0,1.67
822,Billy,Blacker,£4.50,0,FWD,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1172,38,1928,52,0,0,0,0,37,TOT (H),,,,,,3,45,0,0,4,49,0,0,0
823,Oliver,Arblaster,£4.50,1.8,MID,Sheffield Utd,0,0,0,0,1,17,1.5,0,121,26,881,2,0,0,0,0,,£0.00,£0.00,529,19,1024,38,149.6,139.9,23,31.4,37,TOT (H),,,,,,3,45,0,0,3,49,0.6,0.08,1.86
827,Dovydas,Sasnauskas,£4.00,0,DEF,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,248,12,380,24,0,0,0,0,37,TOT (H),,,,,,3,40,0,0,2,49,0,0,0
828,Sam,Curtis,£4.00,0.2,DEF,Sheffield Utd,0,0,0,0,1,1,1,0,2,0,27,0,0,0,0,0,,£0.00,£0.00,399,24,693,29,2.2,0.3,0,0.3,37,TOT (H),,,,,,3,40,0,0,2,49,0.06666666667,0,0.9
857,Owen,Hampson,£4.50,0,MID,Sheffield Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,27,8,73,4,0,0,0,0,37,TOT (H),,,,,,3,45,0,0,3,49,0,0,0
450,Brennan,Johnson,£5.80,3,MID,Spurs,1.8,5,11,4,7,125,3.7,9,386,42,2227,3,0,0,0,0,100,-£0.20,£0.00,330655,2926,450251,4520,534,587.6,756,188,37,SHU (A),,,,,,2,58,-2,0,3,6,1.5,0.55,1.75
491,Brandon,Austin,£3.90,0,GK,Spurs,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,18202,68,11319,48,0,0,0,0,37,SHU (A),,,,,,2,39,-1,0,1,6,0,0,0
492,Rodrigo,Bentancur,£5.40,1,MID,Spurs,0,1,1,0,1,29,1.3,0,139,25,922,7,0,0,0,0,100,-£0.10,£0.00,9701,60,11290,60,183,167.9,155,50.3,37,SHU (A),,,,,,2,54,-1,0,3,6,0.5,0.29,1.89
493,Yves,Bissouma,£5.00,1.2,MID,Spurs,0.3,0,0,7,2,44,1.6,0,315,35,2070,8,2,0,0,0,0,£0.00,£0.00,98882,233,86872,39,403,279.4,140,82.3,37,SHU (A),,,,,,2,50,0,0,3,6,0.6,0.12,1.8
494,Bryan,Bryan,£4.90,0.2,MID,Spurs,0,0,0,0,0,12,1.1,0,41,11,200,0,0,0,0,0,100,-£0.10,£0.00,2064,17,2037,10,28.6,70.1,59,15.9,37,SHU (A),,,,,,2,49,-1,0,3,6,0.1,0.41,3.24
495,Ben,Davies,£4.30,0.6,DEF,Spurs,0.4,1,2,1,0,34,2,0,216,21,1085,2,0,0,0,0,0,-£0.20,£0.00,101346,336,56941,5,294.8,81,124,50.3,37,SHU (A),,,,,,2,43,-2,0,2,6,0.3,0.24,1.86
496,Eric,Dier,£4.20,0,DEF,Spurs,0.3,0,0,0,0,2,0.5,0,31,8,199,0,0,0,0,0,0,-£0.30,£0.00,109152,65,33518,0,55.8,1,4,6,37,SHU (A),,,,,,2,42,-3,0,2,6,0,0.01,3.18
497,Emerson,E.Royal,£4.30,0,DEF,Spurs,0.8,1,0,0,0,26,1.2,4,229,31,1138,4,0,0,0,0,,-£0.20,£0.00,208949,507,179925,159,314,117.4,51,48.6,37,SHU (A),,,,,,2,43,-2,0,2,6,0,0.09,2.27
498,Fraser,Forster,£3.80,0,GK,Spurs,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,302335,1214,88656,149,0,0,0,0,37,SHU (A),,,,,,2,38,-2,0,1,6,0,0,0
499,Pierre-Emile,Højbjerg,£5.10,0.8,MID,Spurs,0.3,0,0,1,3,38,1.1,0,228,28,1265,4,0,0,0,0,,-£0.40,£0.00,57425,84,21674,160,277,205,106,58.9,37,SHU (A),,,,,,2,51,-4,0,3,6,0.4,0.16,1.88
500,Harry,Kane,£12.50,0,FWD,Spurs,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,322166,14,565,0,0,0,0,0,37,SHU (A),,,,,,2,125,0,0,4,6,0,0,0
501,Dejan,Kulusevski,£6.70,1.6,MID,Spurs,2.1,6,3,7,3,114,3.3,11,417,46,2669,7,0,0,0,0,100,-£0.30,£0.00,1021055,1689,1051560,1822,621.6,927.6,885,243.3,37,SHU (A),,,,,,2,67,-3,0,3,6,0.8,0.36,1.64
502,Hugo,Lloris,£4.70,0,GK,Spurs,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.30,£0.00,79640,85,33336,0,0,0,0,0,37,SHU (A),,,,,,2,47,-3,0,1,6,0,0,0
503,Giovani,Lo Celso,£4.80,1,MID,Spurs,0.1,2,2,1,2,47,2.1,6,189,12,491,2,0,0,0,0,100,-£0.20,£0.00,46399,26,37816,42,225.8,262.8,110,60,37,SHU (A),,,,,,2,48,-2,0,3,6,0.5,0.43,2.28
504,James,Maddison,£7.80,2,MID,Spurs,10,4,10,6,6,111,4.1,9,473,31,2050,5,0,0,0,0,100,£0.30,£0.00,6025659,6458,5663483,8481,598,909.6,575,208.2,37,SHU (A),,,,,,2,78,3,0,3,6,1,0.5,1.4
505,Tanguy,Ndombele,£4.40,0,MID,Spurs,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,51528,15,12864,0,0,0,0,0,37,SHU (A),,,,,,2,44,-1,0,3,6,0,0,0
506,Pedro,Pedro Porro,£5.90,2.4,DEF,Spurs,21.6,2,8,6,10,122,3.6,18,676,54,3015,3,0,0,0,0,100,£0.90,£0.10,4150170,6624,6065636,42156,788.8,858.8,339,199,37,SHU (A),,,,,,2,59,9,1,2,6,1.2,0.26,1.72
507,Ivan,Perišić,£4.70,0,DEF,Spurs,0.7,0,1,0,0,6,1.2,0,34,1,98,2,0,0,0,0,0,-£0.30,£0.00,294670,47,58691,0,41.6,71.2,27,14,37,SHU (A),,,,,,2,47,-3,0,2,6,0,0.84,1.32
509,Richarlison,Richarlison,£6.80,2.4,MID,Spurs,3,11,4,7,0,122,4.4,7,305,18,1481,3,0,0,0,0,0,-£0.20,£0.00,2834884,16257,2704305,161,560.6,208.4,758,152.1,37,SHU (A),,,,,,2,68,-2,0,3,6,1.2,0.67,1.56
510,Joe,Rodon,£4.00,0,DEF,Spurs,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,14839,11,0,0,0,0,0,0,37,SHU (A),,,,,,2,40,0,0,2,6,0,0,0
511,Cristian,Romero,£5.10,2,DEF,Spurs,12.2,5,0,6,2,101,3.2,15,569,46,2700,7,1,0,0,0,100,£0.60,£0.00,2608902,9844,3538783,12196,822,150.2,229,120.4,37,SHU (A),,,,,,2,51,6,0,2,6,1,0.14,1.73
512,Davinson,Sánchez,£4.40,0,DEF,Spurs,0.1,0,0,0,0,0,0,0,9,2,76,1,0,0,0,0,0,-£0.10,£0.00,15104,5,2363,0,17,5,4,2.6,37,SHU (A),,,,,,2,44,-1,0,2,6,0,0.18,2.39
513,Pape Matar,Sarr,£4.40,1.2,MID,Spurs,1.6,3,3,8,2,83,2.5,4,386,27,1998,9,0,0,0,0,100,-£0.10,£0.00,684337,1125,714516,812,398,368.1,317,108.9,37,SHU (A),,,,,,2,44,-1,0,3,6,0.6,0.23,1.54
514,Ryan,Sessegnon,£4.40,0,DEF,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,1389,8,1068,14,0,0,0,0,37,SHU (A),,,,,,2,44,-1,0,2,6,0,0,0
515,Oliver,Skipp,£4.50,0.6,MID,Spurs,0.1,0,0,0,2,21,1.1,0,102,17,677,3,0,0,0,0,100,-£0.50,£0.00,25756,17,9913,38,89.2,124.4,60,27.1,37,SHU (A),,,,,,2,45,-5,0,3,6,0.3,0.17,2.29
516,Son,Son,£10.00,4,MID,Spurs,34.1,17,9,7,4,206,6.1,24,676,51,2847,1,0,0,0,0,100,£1.00,£0.10,7887997,30808,10673112,37534,958.4,868.2,1085,291.2,37,SHU (A),,,,,,2,100,10,1,3,6,2,0.59,1.68
517,Djed,Spence,£4.00,0,DEF,Spurs,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,47886,35,6594,0,0,0,0,0,37,SHU (A),,,,,,2,40,0,0,2,6,0,0,0
518,Japhet,Tanganga,£4.00,0,DEF,Spurs,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,69917,72,11423,0,0,0,0,0,37,SHU (A),,,,,,2,40,0,0,2,6,0,0,0
519,Destiny,Udogie,£4.90,0,DEF,Spurs,5.4,2,3,5,0,79,2.8,8,402,43,2391,5,1,0,0,0,0,£0.40,£0.00,3245853,10827,3459186,64,534.8,357.9,279,117.3,37,SHU (A),,,,,,2,49,4,0,2,6,0,0.18,1.83
520,Guglielmo,Vicario,£5.30,1.6,GK,Spurs,8.9,0,0,6,4,106,2.9,9,701,61,3330,2,0,109,0,0,,£0.30,£0.00,1172660,4526,1849518,18040,963,0,0,96.3,37,SHU (A),,,,,,2,53,3,0,1,6,0.8,0,1.7
521,Alfie,Whiteman,£3.90,0,GK,Spurs,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,28163,80,19568,43,0,0,0,0,37,SHU (A),,,,,,2,39,-1,0,1,6,0,0,0
583,Manor,Solomon,£5.10,0,MID,Spurs,0.1,0,2,0,0,14,2.8,2,53,2,196,1,0,0,0,0,0,-£0.40,£0.00,29056,9,19014,13,73.4,144.3,61,28,37,SHU (A),,,,,,2,51,-4,0,3,6,0,0.53,0.82
639,Micky,Van de Ven,£4.40,2.4,DEF,Spurs,3.2,3,0,4,12,75,2.9,10,476,38,2251,5,0,0,0,0,100,-£0.10,£0.00,842453,950,1110589,15478,553.6,51.8,83,69,37,SHU (A),,,,,,2,44,-1,0,2,6,1.2,0.03,1.47
640,Dane,Scarlett,£4.50,0.2,FWD,Spurs,0.1,0,0,0,1,3,1,0,5,0,17,0,0,0,0,0,100,£0.00,£0.00,32979,52,10866,90,0,0.4,6,0.6,37,SHU (A),,,,,,2,45,0,0,4,6,0.1,0,0.11
641,Alejo,Veliz,£5.40,0,FWD,Spurs,0.1,1,0,0,0,11,1.4,0,40,2,45,1,0,0,0,0,0,-£0.10,£0.00,13018,7,8936,0,35.2,0.9,29,6.5,37,SHU (A),,,,,,2,54,-1,0,4,6,0,0.84,3.76
702,Ashley,Phillips,£4.00,0,DEF,Spurs,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,10652,7,11218,0,0,0,0,0,37,SHU (A),,,,,,2,40,0,0,2,6,0,0,0
722,Jamie,Donley,£4.50,0,FWD,Spurs,0.1,0,0,0,0,2,0.7,0,3,1,3,1,0,0,0,0,,£0.00,£0.00,7847,51,9365,67,3,0,0,0.3,37,SHU (A),,,,,,2,45,0,0,4,6,0,0,15.6
740,Alfie,Dorrington,£4.00,0,DEF,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,2412,38,3130,40,0,0,0,0,37,SHU (A),,,,,,2,40,0,0,2,6,0,0,0
754,Yago,Yago Santiago,£4.50,0,MID,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,526,10,737,18,0,0,0,0,37,SHU (A),,,,,,2,45,0,0,3,6,0,0,0
776,Timo,Werner,£6.30,0.2,FWD,Spurs,0.6,2,4,0,0,46,3.5,5,173,16,808,1,0,0,0,0,0,-£0.20,£0.00,336253,3478,380340,88,179,239,305,72.3,37,SHU (A),,,,,,2,63,-2,0,4,6,0.1,0.75,1.23
777,Radu,Drăgușin,£4.20,0.4,DEF,Spurs,0,0,0,0,2,8,1,0,56,7,334,1,0,0,0,0,,-£0.30,£0.00,12427,62,16123,372,77.8,7.1,4,9,37,SHU (A),,,,,,2,42,-3,0,2,6,0.2,0.04,2.02
860,Mikey,Moore,£4.50,0.2,MID,Spurs,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,,£0.00,£0.00,13,5,83,23,1,0.1,0,0.1,37,SHU (A),,,,,,2,45,0,0,3,6,0.1,0,4.5
862,Tyrese,Hall,£4.50,0,MID,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,0,0,0,0,0,0,0,0,37,SHU (A),,,,,,2,45,0,0,3,6,0,0,0
364,Kalvin,Phillips,£4.70,0.2,MID,West Ham,0,0,0,0,0,10,0.8,0,27,13,394,1,1,0,0,0,0,-£0.30,£0.00,8382,34,5979,10,35.6,23.3,31,9.1,37,MCI (A),,,,,,5,47,-3,0,3,21,0.04,0.08,2.46
522,Nayef,N.Aguerd,£4.40,0,DEF,West Ham,0.5,1,0,2,0,36,1.7,0,282,44,1857,1,1,0,0,0,0,-£0.10,£0.00,143599,248,114590,12,439.4,58.1,145,64.4,37,MCI (A),,,,,,5,44,-1,0,2,21,0,0.09,1.88
523,Michail,Antonio,£5.70,4,FWD,West Ham,1.9,6,2,5,2,76,3,8,225,31,1612,6,0,0,0,0,100,-£0.30,£0.00,856137,1934,745123,1678,308.6,131.9,395,82.7,37,MCI (A),,,,,,5,57,-3,0,4,21,0.8,0.37,1.9
524,Alphonse,Areola,£4.20,1.5,GK,West Ham,22.6,0,0,4,2,112,3.7,11,570,50,2610,1,0,129,2,0,100,£0.20,£0.00,3199088,14449,3262870,3036,967.4,0,0,96.8,37,MCI (A),,,,,,5,42,2,0,1,21,0.3,0,1.82
525,Saïd,Benrahma,£5.60,0,MID,West Ham,0.3,0,1,2,0,20,1.5,0,64,8,611,1,0,0,0,1,0,-£0.40,£0.00,102056,60,37652,0,85.4,164.9,196,44.6,37,MCI (A),,,,,,5,56,-4,0,3,21,0,0.39,1.9
526,Jarrod,Bowen,£7.60,4.2,MID,West Ham,12.2,16,6,5,2,182,5.4,14,519,63,3020,2,0,0,0,0,100,£0.60,£0.00,6773343,17848,7417785,9037,890.4,463.8,1130,247.8,37,MCI (A),,,,,,5,76,6,0,3,21,0.84,0.51,1.86
527,Maxwel,Cornet,£5.20,0.2,MID,West Ham,0,1,0,0,0,13,1.9,0,40,3,109,0,0,0,0,0,100,-£0.30,£0.00,7745,15,3092,13,44,48.4,54,14.6,37,MCI (A),,,,,,5,52,-3,0,3,21,0.04,0.35,2.33
528,Vladimír,Coufal,£4.50,0.8,DEF,West Ham,2,0,7,4,2,84,2.4,9,506,67,3045,5,1,0,0,0,100,£0.00,-£0.10,777230,4073,940157,406,633,499.5,92,122.7,37,MCI (A),,,,,,5,45,0,-1,2,21,0.16,0.1,1.89
529,Conor,Coventry,£4.30,0,MID,West Ham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,11687,10,6821,0,0,0,0,0,37,MCI (A),,,,,,5,43,-2,0,3,21,0,0,0
530,Aaron,Cresswell,£4.20,0.8,DEF,West Ham,0.3,0,0,0,1,9,0.9,0,60,8,341,1,0,0,0,0,100,-£0.30,£0.00,91801,156,27423,123,47.2,66.2,2,11.6,37,MCI (A),,,,,,5,42,-3,0,2,21,0.16,0.11,1.04
531,Flynn,Downes,£5.00,0,MID,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2028,0,126,0,0,0,0,0,37,MCI (A),,,,,,5,50,0,0,3,21,0,0,0
532,Emerson,Emerson,£4.30,-0.2,DEF,West Ham,2,1,4,5,1,81,2.3,8,507,64,3068,10,0,0,0,0,100,-£0.20,£0.00,419419,5067,570668,344,639.2,399.4,168,120.7,37,MCI (A),,,,,,5,43,-2,0,2,21,-0.04,0.11,1.94
533,Lukasz,Fabianski,£4.20,0.2,GK,West Ham,1.4,0,0,1,0,24,2.4,1,152,21,721,0,0,33,0,0,100,-£0.30,£0.00,271050,1635,113688,114,245.6,0,0,24.6,37,MCI (A),,,,,,5,42,-3,0,1,21,0.04,0,2.12
534,Pablo,P.Fornals,£4.60,0,MID,West Ham,0,0,0,1,0,19,1.3,0,68,9,418,0,0,0,0,0,0,-£0.40,£0.00,11768,5,4470,0,64.2,75.5,79,21.9,37,MCI (A),,,,,,5,46,-4,0,3,21,0,0.14,2.04
535,Danny,Ings,£5.50,0.8,FWD,West Ham,0.6,1,2,0,1,35,1.8,4,102,10,385,1,0,0,0,0,,-£0.50,£0.00,192536,254,64188,147,82.2,64.3,125,27.1,37,MCI (A),,,,,,5,55,-5,0,4,21,0.16,0.34,2.44
536,Ben,Johnson,£4.40,0.2,DEF,West Ham,0.1,0,0,1,0,17,1.2,0,90,16,538,1,0,0,0,0,100,-£0.10,£0.00,8467,42,4834,18,84.6,22.5,38,14.7,37,MCI (A),,,,,,5,44,-1,0,2,21,0.04,0.06,2.18
537,Thilo,Kehrer,£4.20,0,DEF,West Ham,0.1,0,0,0,0,2,0.5,0,7,1,19,2,0,0,0,0,0,-£0.30,£0.00,14436,20,4290,0,8.6,0.7,0,0.9,37,MCI (A),,,,,,5,42,-3,0,2,21,0,0,2.23
538,Divin,Mubama,£4.10,0,FWD,West Ham,4.4,0,0,0,0,5,1,0,14,2,75,0,0,0,0,0,,-£0.40,£0.00,1532325,4011,878307,4415,0.2,2.4,5,0.8,37,MCI (A),,,,,,5,41,-4,0,4,21,0,0.2,3.47
539,Lucas,L.Paquetá,£6.00,1.8,MID,West Ham,1.4,4,6,4,2,98,3.3,7,393,49,2542,10,0,0,0,0,100,£0.00,£0.00,430122,1491,380595,328,565.4,720.3,343,163,37,MCI (A),,,,,,5,60,0,0,3,21,0.36,0.35,1.73
541,Gianluca,Scamacca,£6.00,0,FWD,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,5028,1,0,0,0,0,0,0,37,MCI (A),,,,,,5,60,0,0,4,21,0,0,0
